rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,rider_bmi,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,in_top20_next_year,result_milano-sanremo,result_cyclassics-hamburg,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_gp-quebec,result_gp-montreal,result_ronde-van-vlaanderen,result_paris-roubaix,result_e3-harelbeke,result_gent-wevelgem,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne
jose-joaquin-rojas,2020,5.0,61.0,0.0295566502463054,0.0788177339901477,0.2019704433497537,0.3201970443349753,0.0110294117647058,0.0744485294117647,0.1443014705882352,0.2766544117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426229508,223.0,374.0,282.0,81.0,328.3333333333333,175.33333333333323,35.0,19.0,22.343515592581948,0.0,0.0,0.0526315789473684,0.1842105263157894,0.0,0.0043859649122807,0.0263157894736842,0.0745614035087719,203.0,1088.0,38.0,228.0,91.48952581215696,101.0659850460744,0.0,0.0,0.1049727762162956,0.1837023583785172,0.0,0.0059520646308208,0.0266128735159409,0.0458696834916943,0.0,0.0,0.0,0.0,-0.06818181818181812,0.0,-0.007142857142857102,-0.03466042154566743,0.0,94.0,128.0,76.0,52.0,84.0,60.0,47.0,45.0,61.0,24.999999999999996,45.0,56.0,35.99999999999999,53.0,78.0,125.0,70.0,15.0,32.0,104.0,30.999999999999996,88.0,65.0,77.0,41.0,82.99999999999999,77.0,37.0
jose-joaquin-rojas,2021,9.0,72.0,0.0283018867924528,0.07547169811320752,0.1981132075471698,0.3113207547169811,0.010344827586206801,0.0698275862068965,0.1353448275862069,0.2603448275862069,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0138888888888888,374.00000000000006,440.0,81.0,107.99999999999999,345.6666666666667,156.99999999999986,36.0,20.0,22.343515592581948,0.0,0.0,0.12,0.2,0.0,0.0043478260869565,0.0217391304347826,0.0521739130434782,212.0,1160.0,25.0,230.0,111.23998082224452,109.09170454255448,0.0,0.0,0.0916542598573481,0.1863447017107301,0.0,0.0059520646308208,0.029760323154104405,0.0507943292660464,0.0,0.0,0.0,-0.035353535353535304,-0.1262626262626262,-0.005154639175257705,-0.02577319587628859,-0.04460194730813283,0.0,30.999999999999996,108.0,76.0,52.0,84.0,5.0,47.0,42.00000000000001,61.0,24.999999999999996,50.0,56.0,8.0,53.0,54.0,125.0,70.0,104.0,56.0,104.0,30.999999999999996,88.0,66.0,73.0,41.0,67.0,77.0,37.0
jose-luis-rubiera,2007,6.000000000000001,90.0,0.0333333333333333,0.0833333333333333,0.1166666666666666,0.1166666666666666,0.0102171136653895,0.0306513409961685,0.0664112388250319,0.1379310344827586,0.0,0.0,0.0,0.0,0.0111111111111111,0.011111111111111098,0.0333333333333333,0.0444444444444444,129.0,452.0,395.0,127.00000000000001,245.33333333333337,295.33333333333326,34.0,13.0,21.29629629629629,0.0,0.0,0.0,0.0,0.0119047619047619,0.0277777777777777,0.0476190476190476,0.1071428571428571,60.00000000000001,783.0,11.0,252.0,179.45008591063237,146.60263753880193,0.0,0.0,0.0,0.0,0.0117707561300567,0.0180633743353906,0.0200826556122062,0.0571567461489915,0.0,-0.006209150326797302,0.0,0.0,0.0,-0.017973856209150284,-0.018627450980392105,-0.05424836601307187,0.0,19.0,123.00000000000001,43.0,20.0,61.0,60.0,28.0,47.0,37.0,59.0,81.0,72.0,12.0,101.00000000000001,68.0,9.0,105.0,39.0,86.0,117.0,47.0,34.0,17.0,33.0,44.00000000000001,31.0,41.0,55.0
jose-luis-rubiera,2008,1.0,84.0,0.0327868852459016,0.08196721311475401,0.1147540983606557,0.1147540983606557,0.0103806228373702,0.0299884659746251,0.063437139561707,0.1314878892733564,0.0,0.0,0.0,0.0,0.0119047619047619,0.0238095238095238,0.0357142857142857,0.0714285714285714,452.00000000000006,349.0,127.0,174.0,310.00000000000006,232.00000000000003,35.0,14.0,21.29629629629629,0.0,0.0,0.0,0.0,0.0079681274900398,0.0199203187250996,0.0358565737051792,0.0796812749003984,61.0,867.0,8.0,251.0,164.9939392826294,143.10485666112103,0.0,0.0,0.0,0.0,0.006655950066354,0.0080295391410051,0.0028249310173812,0.0436675062119454,0.0,0.005952380952380895,0.0,0.0,0.0,-0.0010822510822510118,-0.0016233766233765669,-0.029220779220779224,0.0,69.0,52.0,43.0,63.0,58.0,75.0,26.0,47.0,14.0,59.0,93.0,60.0,12.0,101.00000000000001,68.0,9.0,83.0,26.0,22.0,31.0,18.999999999999996,81.0,46.0,17.0,22.000000000000004,71.0,69.0,55.0
jose-rodolfo-serpa,2007,6.000000000000001,74.0,0.0555555555555555,0.2777777777777778,0.3333333333333333,0.5,0.0638297872340425,0.1329787234042553,0.1914893617021276,0.3031914893617021,0.0,0.0,0.0,0.1666666666666666,0.027027027027027,0.0945945945945946,0.1621621621621621,0.2567567567567567,233.0,276.0,245.0,212.00000000000003,608.9999999999999,157.66666666666686,28.0,5.999999999999999,20.199469763918696,0.0714285714285714,0.2142857142857142,0.2142857142857142,0.4285714285714285,0.0710059171597633,0.1420118343195266,0.2011834319526627,0.3136094674556213,18.0,188.0,14.000000000000002,169.0,614.3883136909425,123.79149136080936,0.0962250448649376,0.2545875386086578,0.2545875386086578,0.4194352464039306,0.0467927533235979,0.0487366438071683,0.0671355169899451,0.1546115673506119,0.0,-0.04204204204204199,-0.25,-0.25,-0.4166666666666667,-0.008258258258258211,0.02552552552552551,-0.1493993993993994,0.0,83.0,81.0,88.00000000000001,61.99999999999999,48.0,20.0,14.0,75.0,70.0,93.0,46.0,84.0,89.0,64.0,58.0,44.99999999999999,122.0,26.0,97.0,18.0,12.0,15.0,77.0,52.0,47.0,82.0,100.0,55.0
jose-rodolfo-serpa,2008,5.0,87.0,0.0434782608695652,0.217391304347826,0.2608695652173913,0.391304347826087,0.0654545454545454,0.1345454545454545,0.1781818181818182,0.3018181818181818,0.0,0.0,0.0,0.0,0.0689655172413793,0.1379310344827586,0.1494252873563218,0.2988505747126437,276.0,261.0,212.00000000000003,240.00000000000003,256.66666666666674,232.3333333333335,29.0,7.0,20.199469763918696,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.2352941176470588,0.068825910931174,0.1417004048582996,0.1862348178137652,0.2995951417004048,23.000000000000004,275.0,17.0,247.0,21.82506204649447,17.7857620959388,0.0962250448649376,0.1924500897298752,0.1924500897298752,0.2545875386086578,0.0388540189100769,0.0457467654451357,0.0514291536311265,0.0402407206336456,-0.08333333333333331,-0.017842822774659095,-0.16666666666666663,-0.16666666666666663,-0.25,-0.02405773857257412,-0.04738037957765301,-0.019179363806468824,0.0,49.0,81.0,80.0,65.0,63.00000000000001,37.0,36.0,65.0,70.0,93.0,89.0,61.0,89.0,64.0,58.0,122.0,69.0,26.0,158.0,62.0,1.0,15.0,13.0,17.0,47.0,82.0,46.0,127.00000000000001
jose-rodolfo-serpa,2009,5.0,65.0,0.0357142857142857,0.1785714285714285,0.2142857142857142,0.3214285714285714,0.0676470588235294,0.1323529411764706,0.1735294117647058,0.288235294117647,0.0,0.0,0.0,0.0,0.0769230769230769,0.123076923076923,0.1538461538461538,0.23076923076923073,261.0,84.0,240.0,515.0,207.0,322.33333333333326,30.000000000000004,8.0,20.199469763918696,0.0,0.0,0.0,0.0625,0.0575221238938053,0.1194690265486725,0.1548672566371681,0.2654867256637168,28.0,340.0,16.0,226.0,106.78483038334612,167.44053670880697,0.0,0.0,0.0,0.0962250448649376,0.0268072611829214,0.022022468388794302,0.0064669420214463,0.0343567325042146,0.0,0.024948024948024897,0.0,0.0,-0.08333333333333331,0.014241164241164181,-0.004158004158004122,-0.012993762993762896,0.0,76.0,11.000000000000002,41.0,27.0,14.0,34.0,97.0,77.0,96.0,29.0,44.0,30.0,111.0,12.0,34.0,24.0,5.0,10.0,20.0,18.0,32.0,25.0,7.0,61.0,11.000000000000002,20.0,106.0,14.0
jose-rodolfo-serpa,2010,15.0,59.0,0.0232558139534883,0.1395348837209302,0.1627906976744186,0.2558139534883721,0.06265664160401,0.12531328320802,0.1704260651629072,0.2832080200501253,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0338983050847457,0.0847457627118644,0.1525423728813559,0.2542372881355932,84.0,115.0,515.0,420.0,153.3333333333334,391.6666666666667,31.0,9.0,20.199469763918696,0.0,0.04,0.04,0.08,0.0616113744075829,0.1184834123222748,0.15165876777251183,0.2654028436018957,43.0,399.0,25.0,211.0,94.52160246913574,139.67223537028872,0.0,0.038490017945975,0.038490017945975,0.0769800358919501,0.0228916400907499,0.0274426541899427,0.0022715680155444,0.0345836291928666,0.0,-0.017533606078316697,0.033333333333333326,0.033333333333333326,0.06666666666666665,-0.026592635885447097,0.0015585427625170029,-0.02230664328852518,0.0,76.0,74.99999999999999,41.0,27.0,22.0,23.0,97.0,111.0,11.0,71.0,72.0,67.0,30.000000000000004,12.0,24.0,24.0,68.0,30.0,126.0,99.0,73.0,25.0,90.0,71.0,7.0,11.0,129.0,5.0
jose-rodolfo-serpa,2011,17.0,69.0,0.0333333333333333,0.1166666666666666,0.15,0.25,0.0576923076923076,0.1282051282051282,0.173076923076923,0.282051282051282,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.2352941176470588,0.0289855072463768,0.144927536231884,0.1884057971014492,0.2753623188405797,115.0,76.0,419.99999999999994,567.0,91.66666666666671,500.66666666666674,32.0,10.0,20.199469763918696,0.027027027027027,0.054054054054054,0.081081081081081,0.1621621621621621,0.0466321243523316,0.1191709844559585,0.1658031088082901,0.2538860103626943,60.00000000000001,468.0,37.0,193.0,20.5993527406405,74.54081655934105,0.0339617805405662,0.0364375421301081,0.0589975639027281,0.1179951278054562,0.0263732097681517,0.0304646598925009,0.0203398376899777,0.0223068006916298,0.02941176470588225,-0.023968784838349997,0.02941176470588225,0.05882352941176472,0.11764705882352944,0.010925306577480396,0.01727982162764773,0.022296544035674416,0.0,76.0,11.000000000000002,78.0,27.0,1.0,13.0,9.0,111.0,54.99999999999999,71.0,34.0,19.0,20.0,12.0,34.0,24.0,68.0,52.0,126.0,99.0,52.0,25.0,76.0,38.0,8.0,11.0,62.0,63.0
jose-rodolfo-serpa,2012,12.000000000000002,68.0,0.0277777777777777,0.0972222222222222,0.1388888888888889,0.2222222222222222,0.0578358208955223,0.126865671641791,0.1716417910447761,0.2742537313432835,0.0,0.0,0.0833333333333333,0.0833333333333333,0.05882352941176469,0.1176470588235294,0.1617647058823529,0.2205882352941176,76.0,154.0,567.0,379.0,115.00000000000001,455.33333333333337,33.0,11.0,20.199469763918696,0.0227272727272727,0.0454545454545454,0.0909090909090909,0.1590909090909091,0.0408163265306122,0.1173469387755102,0.16836734693877548,0.25,72.0,536.0,44.0,196.0,39.0,98.85511283354712,0.0339617805405662,0.0364375421301081,0.0259942619285546,0.0774468436059131,0.0159984892885499,0.0301346024736518,0.0186233919400479,0.0276246445158721,0.0,0.012462612163509405,-0.033333333333333326,0.008333333333333304,-0.025000000000000022,0.016450648055832486,0.0046111665004985045,-0.016824526420737694,0.0,76.0,19.000000000000004,48.0,27.0,16.0,36.0,71.0,111.0,28.0,41.0,28.999999999999996,64.0,93.0,37.0,34.0,108.0,105.99999999999999,87.0,113.99999999999999,99.0,52.0,61.0,90.0,114.0,7.0,40.0,62.0,79.0
jose-rodolfo-serpa,2013,0.0,85.0,0.0277777777777777,0.0972222222222222,0.1388888888888889,0.2222222222222222,0.0499194847020934,0.1111111111111111,0.1513687600644122,0.2447665056360708,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,0.023529411764705795,0.058823529411764705,154.0,316.0,379.0,185.0,182.0,376.99999999999983,34.0,11.999999999999998,20.199469763918696,0.0344827586206896,0.0344827586206896,0.1034482758620689,0.1724137931034483,0.027027027027026997,0.0855855855855855,0.1171171171171171,0.1756756756756756,72.0,621.0,29.0,222.0,122.42548754242311,191.00785324169266,0.0339617805405662,0.0339617805405662,0.060501662031286305,0.1193034270344562,0.0294127942952515,0.0703415909433928,0.0885089136027617,0.1125885337744299,-0.029411764705882304,-0.014492753623188404,-0.029411764705882304,-0.05882352941176472,-0.11764705882352938,-0.06658141517476548,-0.08243819266837171,-0.10826939471440751,0.0,49.0,53.0,122.99999999999999,19.0,12.0,36.0,64.0,61.0,13.0,78.0,105.0,57.0,108.0,50.0,20.0,23.0,21.0,27.0,93.00000000000001,37.0,26.999999999999996,112.0,38.0,54.0,20.0,54.0,37.0,26.0
jose-rodolfo-serpa,2014,7.0,95.0,0.0379746835443038,0.1012658227848101,0.1392405063291139,0.2151898734177215,0.0432960893854748,0.0963687150837988,0.1340782122905028,0.217877094972067,0.0,0.0,0.0,0.0,0.0,0.0,0.0210526315789473,0.0421052631578947,316.0,273.0,185.0,217.00000000000003,247.66666666666657,260.3333333333332,35.0,13.0,20.199469763918696,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0161290322580645,0.0362903225806451,0.0604838709677419,0.09677419354838711,79.0,716.0,19.0,248.0,83.9186113644246,104.00641005886769,0.0,0.0,0.0,0.0,0.0339617805405662,0.0647949476151306,0.0805346911116032,0.0985761058254984,-0.029411764705882304,-0.029411764705882307,-0.029411764705882304,-0.05882352941176472,-0.11764705882352938,-0.0588235294117647,-0.07035603715170279,-0.08924148606811139,0.0,61.99999999999999,52.0,89.0,70.0,32.0,36.0,64.0,55.0,13.0,101.0,105.0,81.0,45.0,50.0,75.0,57.0,48.0,27.0,93.00000000000001,10.0,26.999999999999996,22.0,38.0,82.0,20.0,54.0,37.0,26.0
josef-cerny,2017,17.0,56.0,0.0344827586206896,0.0919540229885057,0.1379310344827586,0.160919540229885,0.028,0.104,0.12,0.2,0.0,0.2941176470588235,0.3529411764705882,0.4117647058823529,0.0892857142857142,0.1964285714285714,0.2321428571428571,0.375,1255.0,263.0,24.0,247.0,1094.3333333333333,93.00000000000003,24.0,8.0,21.785875961973744,0.0181818181818181,0.109090909090909,0.1636363636363636,0.1818181818181818,0.04065040650406499,0.12195121951219512,0.1382113821138211,0.2195121951219512,87.0,250.0,55.0,123.0,763.7809459087948,133.6076345124035,0.0288675134594812,0.1573735555490793,0.16041236180716673,0.1941037090717332,0.0515491311776451,0.0807297595926365,0.0973109363319954,0.1571349249938687,-0.025000000000000022,0.04464285714285709,0.12205882352941166,0.1264705882352941,0.15588235294117636,0.07934636118598382,0.09720350404312661,0.1497641509433962,0.0,114.0,80.0,129.0,52.0,20.0,69.0,113.0,64.0,47.0,68.0,49.0,23.0,98.0,133.99999999999997,91.0,12.0,77.0,55.0,82.0,84.0,64.0,103.00000000000001,23.0,33.0,84.0,88.0,44.0,21.0
josef-cerny,2018,12.000000000000002,86.0,0.0505050505050505,0.101010101010101,0.1414141414141414,0.1717171717171717,0.0238095238095238,0.1220238095238095,0.1696428571428571,0.2529761904761904,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.25,0.0116279069767441,0.1744186046511628,0.313953488372093,0.40697674418604646,263.0,297.0,247.0,220.99999999999997,605.0,164.00000000000017,25.0,9.0,21.785875961973744,0.0425531914893617,0.1489361702127659,0.1914893617021276,0.2340425531914893,0.0384615384615384,0.1794871794871795,0.2692307692307692,0.3717948717948718,99.0,336.0,47.0,156.0,563.1731527691994,121.93850909372314,0.0962250448649376,0.1474939097568203,0.1502675832984039,0.17835424526348848,0.0485418754482614,0.0269272552979989,0.0855753835381486,0.1441480616688548,0.08333333333333326,0.005813953488372011,0.08333333333333326,0.05555555555555547,0.09722222222222221,0.015780730897009928,0.08554817275747499,0.13205980066445183,0.0,78.0,113.0,61.0,78.0,18.0,3.0,19.0,78.0,71.0,16.0,86.0,5.999999999999999,46.0,101.00000000000001,77.0,88.0,170.0,52.0,147.0,89.0,122.0,120.99999999999999,96.00000000000001,14.0,47.0,62.0,44.0,99.0
josef-cerny,2020,8.0,57.0,0.0476190476190476,0.0952380952380952,0.1269841269841269,0.1666666666666666,0.0220750551876379,0.1059602649006622,0.1456953642384106,0.2185430463576159,0.125,0.125,0.125,0.25,0.0350877192982456,0.12280701754385961,0.1578947368421052,0.2105263157894736,545.0,95.0,110.99999999999999,363.00000000000006,312.33333333333326,231.66666666666652,27.0,11.0,21.785875961973744,0.0769230769230769,0.1025641025641025,0.1025641025641025,0.1794871794871795,0.0147783251231527,0.1083743842364532,0.1773399014778325,0.2413793103448276,126.00000000000001,453.0,39.0,203.0,225.39151122731607,126.33817053184414,0.0867360833110888,0.0577022540113037,0.0577022540113037,0.08356385475113,0.017873253109849,0.0895983343690153,0.1569776389131809,0.1869043972741806,-0.020833333333333315,0.011729906160750706,-0.020833333333333315,-0.020833333333333315,0.0,-0.02580579355365151,-0.0780293757649938,-0.09822521419828639,0.0,47.0,39.0,67.0,85.0,8.0,69.0,20.0,51.0,48.0,15.0,56.0,23.0,95.0,26.0,72.0,24.0,74.0,86.0,131.0,61.0,52.0,66.0,62.0,47.0,58.0,40.0,68.0,106.0
josef-cerny,2021,14.0,60.0,0.05,0.0928571428571428,0.1285714285714285,0.1642857142857142,0.0194931773879142,0.0955165692007797,0.1345029239766081,0.2007797270955165,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.0,0.0166666666666666,0.049999999999999996,0.0666666666666666,95.0,272.0,363.0,194.0,304.00000000000006,222.66666666666677,28.0,11.999999999999998,21.785875961973744,0.048780487804878,0.073170731707317,0.0975609756097561,0.1463414634146341,0.0112994350282485,0.0451977401129943,0.0677966101694915,0.1016949152542373,140.0,513.0,41.0,177.0,226.70024261125087,128.42247985977116,0.0627122247193615,0.0375508838137733,0.0477785138242218,0.0751017676275467,0.0202579041820921,0.0666147073602234,0.0806969868919784,0.0941665747390852,0.0357142857142857,0.0,0.009398496240601517,0.045112781954887216,0.018796992481203034,0.008333333333333304,0.025000000000000033,0.01666666666666663,0.0,70.0,41.0,60.00000000000001,81.0,23.0,75.0,74.0,89.0,94.0,107.0,41.0,60.0,74.0,88.0,32.0,75.0,119.0,125.0,142.0,121.0,53.0,65.0,117.00000000000001,27.0,91.0,118.0,94.0,62.0
juan-antonio-flecha,2007,18.0,75.0,0.017094017094017,0.0769230769230769,0.1367521367521367,0.2393162393162393,0.0075757575757575,0.034090909090909,0.0473484848484848,0.115530303030303,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0266666666666666,0.026666666666666602,0.0533333333333333,45.0,90.0,716.0,518.0,62.333333333333385,638.6666666666666,30.000000000000004,9.0,21.97735111870822,0.0,0.1,0.18,0.22,0.0044843049327354,0.0313901345291479,0.044843049327354195,0.1210762331838565,117.0,528.0,50.0,223.0,24.214320831552,105.87413911495732,0.0,0.0508109727840978,0.0640458483278909,0.1384407059785367,0.007802030664724599,0.0206825605003198,0.0158121154805086,0.059317420664018,0.0,-0.006756756756756693,-0.02136752136752129,-0.05982905982905978,-0.1367521367521367,-0.013693693693693594,-0.013693693693693606,-0.05441441441441435,0.0,39.0,50.0,60.00000000000001,93.0,60.00000000000001,63.0,58.0,117.0,54.0,44.0,28.999999999999996,21.0,51.99999999999999,2.0,5.0,16.0,85.0,7.0,74.0,45.0,67.0,8.0,65.0,39.0,102.0,48.00000000000001,101.0,2.0
juan-antonio-flecha,2008,13.0,80.0,0.0153846153846153,0.0846153846153846,0.1384615384615384,0.2384615384615384,0.0082236842105263,0.034539473684210495,0.0476973684210526,0.1167763157894736,0.0,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.0125,0.0375,0.049999999999999996,0.125,90.0,89.0,518.0,519.0,74.6666666666667,584.3333333333331,31.0,10.0,21.97735111870822,0.0,0.1,0.16,0.18,0.0043668122270742,0.026200873362445403,0.0436681222707423,0.1091703056768559,130.0,608.0,50.0,229.0,25.696951829610715,114.02777439436996,0.0,0.0508109727840978,0.0498703444890307,0.0640458483278909,0.0072168783648703,0.0120119252061428,0.014781456776563298,0.0496326153311783,0.0,0.0062500000000000056,0.05060728744939269,-0.02834008097165991,0.010121457489878471,0.011993243243243171,-0.0020270270270270033,-0.01182432432432427,0.0,41.0,50.0,57.0,85.0,7.0,103.0,40.0,93.0,47.0,21.0,3.0,50.0,3.0,12.0,55.0,69.0,98.0,37.0,74.0,13.0,30.000000000000004,43.0,65.0,54.0,37.0,48.00000000000001,52.0,45.0
juan-antonio-flecha,2009,11.0,80.0,0.0141843971631205,0.0851063829787234,0.1347517730496454,0.2411347517730496,0.007267441860465099,0.0319767441860465,0.0465116279069767,0.1148255813953488,0.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.0,0.0125,0.0375,0.1,89.0,123.0,519.0,416.0,100.66666666666666,484.3333333333332,32.0,11.0,21.97735111870822,0.0,0.119047619047619,0.119047619047619,0.1904761904761904,0.0042553191489361,0.025531914893617,0.0382978723404255,0.0936170212765957,141.0,688.0,42.0,235.0,19.347695814575268,59.180514811323945,0.0,0.0321337812614507,0.0321337812614507,0.0838633080083407,0.0072168783648703,0.0125369823293297,0.0116765830872131,0.0363751034108241,0.0,0.0,-0.01010101010101,-0.01010101010101,0.08080808080808077,-0.007083333333333301,0.005416666666666612,0.023333333333333334,0.0,29.000000000000004,94.0,12.0,4.0,7.0,103.0,8.0,93.0,32.0,21.0,18.0,50.0,30.000000000000004,6.0,13.0,73.0,98.0,69.0,74.0,13.0,30.000000000000004,28.0,79.0,64.0,37.0,36.0,31.0,45.0
juan-antonio-flecha,2010,13.0,74.0,0.0194805194805194,0.0974025974025974,0.1428571428571428,0.2467532467532467,0.0078740157480314,0.0314960629921259,0.047244094488188906,0.11417322834645668,0.0769230769230769,0.2307692307692307,0.2307692307692307,0.3076923076923077,0.0135135135135135,0.027027027027027,0.054054054054054,0.1081081081081081,123.0,75.0,416.0,554.0,95.6666666666667,496.33333333333326,33.0,11.999999999999998,21.97735111870822,0.027027027027027,0.1621621621621621,0.1621621621621621,0.2702702702702703,0.0085470085470085,0.0256410256410256,0.047008547008547,0.1111111111111111,154.0,762.0,37.0,234.0,24.684678108764825,71.73794904604767,0.044411559168432695,0.0700465230830616,0.0700465230830616,0.038514479351651,0.007526533698877,0.012554664983825698,0.0086286543939146,0.012754590211502399,0.038461538461538436,0.0005067567567567105,0.038461538461538436,0.038461538461538436,0.038461538461538436,-0.005236486486486409,0.0020270270270270033,-0.008445945945945868,0.0,18.0,94.0,118.0,108.0,7.0,9.999999999999998,5.0,93.0,47.0,21.0,98.0,35.0,34.0,3.0,3.0,73.0,86.0,36.0,74.0,89.0,30.000000000000004,49.0,65.0,54.0,61.0,48.00000000000001,31.0,67.0
juan-antonio-flecha,2011,16.0,70.0,0.0176470588235294,0.0941176470588235,0.1352941176470588,0.2411764705882353,0.0072115384615384,0.0300480769230769,0.046875,0.1153846153846153,0.0,0.0625,0.0625,0.1875,0.0,0.014285714285714202,0.0428571428571428,0.1285714285714285,75.0,153.0,554.0,366.00000000000006,116.99999999999996,445.3333333333332,34.0,13.0,21.97735111870822,0.025,0.125,0.125,0.25,0.0044642857142857,0.0178571428571428,0.0446428571428571,0.1116071428571428,170.0,832.0,40.0,224.0,39.344631145812,97.37213838328361,0.044411559168432695,0.0900763279961754,0.0900763279961754,0.0618229090696933,0.007802030664724599,0.007922166582088,0.0084469571007147,0.0147242171953189,0.0,0.0,-0.014204545454545414,-0.014204545454545414,-0.0426136363636363,0.0008928571428571245,0.0026785714285714047,0.014285714285714216,0.0,76.0,40.0,35.0,13.0,7.0,9.999999999999998,50.0,61.0,64.0,107.0,70.0,50.0,11.000000000000002,9.0,3.0,33.0,98.0,97.00000000000001,74.0,84.0,30.000000000000004,28.0,79.0,99.0,25.999999999999996,36.0,31.0,43.0
juan-antonio-flecha,2012,8.0,83.0,0.0168539325842696,0.095505617977528,0.1404494382022472,0.2415730337078651,0.0065573770491803,0.0327868852459016,0.0524590163934426,0.121311475409836,0.0,0.125,0.25,0.25,0.0,0.0602409638554216,0.108433734939759,0.180722891566265,153.0,88.0,366.0,541.0,105.33333333333336,487.0,35.0,14.0,21.97735111870822,0.027027027027027,0.1351351351351351,0.1621621621621621,0.2432432432432432,0.0044052863436123,0.0352422907488986,0.0704845814977973,0.1409691629955947,178.0,915.0,37.0,227.0,41.78915329763614,104.99047575851822,0.044411559168432695,0.0850567596776641,0.1031508656522698,0.0601121773509969,0.007802030664724599,0.023725484234702197,0.035078031925866,0.0374420204083624,-0.03846153846153838,-0.006756756756756693,-0.05288461538461531,0.009615384615384581,-0.0288461538461538,0.016606968414197277,0.02718984044285239,0.03630739172907842,0.0,18.0,94.0,118.0,16.0,7.0,103.0,29.0,63.0,47.0,90.0,103.0,102.0,20.0,4.0,3.0,33.0,86.0,36.0,98.0,52.0,63.0,49.0,35.0,22.0,21.0,61.00000000000001,31.0,67.0
juan-antonio-flecha,2013,12.000000000000002,101.0,0.0157894736842105,0.0894736842105263,0.1368421052631579,0.2368421052631578,0.0059055118110236,0.0295275590551181,0.0492125984251968,0.1161417322834645,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0198019801980198,0.0693069306930693,88.0,115.0,541.0,431.0,118.66666666666664,445.9999999999998,36.0,15.000000000000002,21.97735111870822,0.0,0.0555555555555555,0.1111111111111111,0.1944444444444444,0.0,0.0236220472440944,0.0551181102362204,0.12204724409448818,190.0,1016.0,36.0,254.0,32.65475973473596,88.45903006477066,0.0,0.0625,0.1027683929649218,0.0433680416555444,0.0,0.0314773472037097,0.045984450094585,0.0557458102141218,0.0,0.0,-0.03125,0.01041666666666663,-0.010416666666666574,-0.007142857142857103,-0.011527581329561526,-0.029632248939179602,0.0,72.0,40.0,34.0,13.0,32.0,75.0,38.0,99.0,31.0,26.0,23.0,50.0,21.0,8.0,35.0,5.0,93.0,41.0,44.0,16.0,30.000000000000004,35.0,79.0,22.0,112.0,45.0,41.0,68.0
